0.0,1236.9136354326629
0.002,1522.9991108404354
0.004,1790.3710885182134
0.006,2039.6301416468823
0.008,2271.376843407328
0.01,2486.211766980436
0.012,2684.735485547092
0.014,2867.5485722881813
0.016,3035.2516003845903
0.018000000000000002,3188.4451430172044
0.02,3327.729773366909
0.022,3453.706064614589
0.024,3566.974589941132
0.026000000000000002,3668.135922527422
0.028,3757.7906355543446
0.03,3836.5393022027865
0.032,3904.982495653633
0.034,3963.7207890877694
0.036000000000000004,4013.3547556860817
0.038,4054.4849686294547
0.04,4087.7120010987755
0.042,4113.636426274928
0.044,4132.8588173388
0.046,4145.979747471276
0.048,4153.5997898532405
0.05,4156.319517665508
0.052000000000000005,4149.316566575374
0.054,4138.636251659348
0.056,4127.006383543216
0.058,4116.840819614229
0.06,4109.9329852527635
0.062,4107.270983754092
0.064,4108.985955304502
0.066,4114.372854244958
0.068,4122.253643414158
0.07,4131.226929077308
0.07200000000000001,4139.957794465748
0.074,4147.509300581264
0.076,4153.398877701752
0.078,4157.611758986403
0.08,4160.464840744135
0.082,4162.448304125849
0.084,4164.07606477657
0.08600000000000001,4165.735162734337
0.088,4167.648773582552
0.09,4169.8622560311
0.092,4172.295663773598
0.094,4174.802085741694
0.096,4177.192504987068
0.098,4179.334534250817
0.1,4181.146248800606
0.10200000000000001,4182.627636594522
0.10400000000000001,4183.8655637841875
0.106,4185.018645422028
0.108,4186.294776438208
0.11,4187.8919073651705
0.112,4189.950583904771
0.114,4192.4800530167095
0.116,4195.441103683297
0.11800000000000001,4198.655587800264
0.12,4201.878486694629
0.122,4204.878353093562
0.124,4207.491606373099
0.126,4209.667730616816
0.128,4211.472777518923
0.13,4213.060861005762
0.132,4214.627555746204
0.134,4216.337021372615
0.136,4218.276591130717
0.138,4220.4262373960755
0.14,4222.670590369575
0.14200000000000002,4224.836081835414
0.14400000000000002,4226.742959852955
0.146,4228.267035456791
0.148,4229.371392963902
0.15,4230.119375478559
0.152,4230.645163207458
0.154,4231.111398168536
0.156,4231.658990723241
0.158,4232.3645921579155
0.16,4233.230644004851
0.162,4234.196055615916
0.164,4235.177029314902
0.166,4236.103092994204
0.168,4236.945811735992
0.17,4237.722875645884
0.17200000000000001,4238.478948818396
0.17400000000000002,4239.255574574695
0.176,4240.058084194975
0.178,4240.846011234546
0.18,4241.540857990104
0.182,4242.059161738084
0.184,4242.34503481037
0.186,4242.39545525908
0.188,4242.261517308629
0.19,4242.027193572179
0.192,4241.775106559205
0.194,4241.5502467345395
0.196,4241.344644835503
0.198,4241.1016051539045
0.2,4240.7476514116015
0.202,4240.226254186333
0.20400000000000001,4239.528295134541
0.20600000000000002,4238.696806864824
0.20800000000000002,4237.825121055208
0.21,4237.012496068511
0.212,4236.323112275664
0.214,4235.7738598146025
0.216,4235.329179871056
0.218,4234.922172393032
0.22,4234.482958121448
0.222,4233.966360302424
0.224,4233.368249804105
0.226,4232.720844178278
0.228,4232.075297835194
0.23,4231.4743216670895
0.232,4230.933274917924
0.234,4230.431095649508
0.23600000000000002,4229.918251907269
0.23800000000000002,4229.333592329283
0.24,4228.62492020389
0.242,4227.7664600032385
0.244,4226.764272740607
0.246,4225.653092890402
0.248,4224.482528676032
0.25,4223.304118057393
0.252,4222.1599599078
0.254,4221.077175761564
0.256,4220.068505902542
0.258,4219.13596709103
0.26,4218.276552714299
0.262,4217.484318019882
0.264,4216.7504960363085
0.266,4216.060572067595
0.268,4215.392257813012
0.27,4214.71524597159
0.272,4213.995989165875
0.274,4213.203203736411
0.276,4212.316462804134
0.278,4211.336565728582
0.28,4210.283418266824
0.28200000000000003,4209.194860357251
0.28400000000000003,4208.115109108518
0.28600000000000003,4207.082024644836
0.28800000000000003,4206.115534765622
0.29,4205.211474026847
0.292,4204.343987962405
0.294,4203.475466515237
0.296,4202.5685488427625
0.298,4201.5985092469155
0.3,4200.5603339945665
0.302,4199.468248053227
0.304,4198.349943001379
0.306,4197.2375401554
0.308,4196.161996219179
0.31,4195.137330889822
0.312,4194.168761239371
0.314,4193.261285398823
0.316,4192.414140644906
0.318,4191.621383007083
0.32,4190.869466547753
0.322,4190.134202548876
0.324,4189.380205770787
0.326,4188.565874228863
0.328,4187.652371716277
0.33,4186.615165628204
0.332,4185.4533718075645
0.334,4184.192712761176
0.336,4182.880493840242
0.338,4181.571585533653
0.34,4180.31387987756
0.342,4179.1344394775015
0.34400000000000003,4178.034426681207
0.34600000000000003,4176.992813908121
0.34800000000000003,4175.977730042487
0.35000000000000003,4174.96225562441
0.352,4173.934778978485
0.354,4172.904134782421
0.356,4171.893166663161
0.358,4170.928373696095
0.36,4170.025961356511
0.362,4169.181430487418
0.364,4168.368422716499
0.366,4167.544667180039
0.368,4166.666833381427
0.37,4165.704475876261
0.372,4164.652054224323
0.374,4163.531086140102
0.376,4162.385386813145
0.378,4161.26767817162
0.38,4160.219407448295
0.382,4159.260072252712
0.384,4158.375950124508
0.386,4157.52295760718
0.388,4156.637752588037
0.39,4155.654324910403
0.392,4154.523139237258
0.394,4153.223897302142
0.396,4151.771384002463
0.398,4150.213238608551
0.4,4148.618435928948
0.402,4147.062039287025
0.404,4145.608731722458
0.406,4144.301540890473
0.40800000000000003,4143.154925767683
0.41000000000000003,4142.155766980042
0.41200000000000003,4141.269152065552
0.41400000000000003,4140.447933901319
0.41600000000000004,4139.643736430406
0.418,4138.8151227576445
0.42,4137.934408254494
0.422,4136.9903308629955
0.424,4135.988237189494
0.426,4134.947472824096
0.428,4133.896031593891
0.43,4132.865066697717
0.432,4131.882240612813
0.434,4130.965230644101
0.436,4130.1174991109665
0.438,4129.326737209135
0.44,4128.5657541242845
0.442,4127.805275661506
0.444,4127.016693299988
0.446,4126.181468047642
0.448,4125.296111906569
0.45,4124.373148127215
0.452,4123.435483984909
0.454,4122.509590805575
0.456,4121.6139619485675
0.458,4120.752569691334
0.46,4119.911382720976
0.462,4119.060967580405
0.464,4118.16613704954
0.466,4117.194210653331
0.468,4116.126847334082
0.47000000000000003,4114.964350167288
0.47200000000000003,4113.725268891696
0.47400000000000003,4112.43954528996
0.47600000000000003,4111.137841054509
0.47800000000000004,4109.842131084055
0.48,4108.557874891977
0.482,4107.27365970536
0.484,4105.965966623111
0.486,4104.608653188621
0.488,4103.184674559232
0.49,4101.693809562463
0.492,4100.156938455286
0.494,4098.611845656884
0.496,4097.105376526147
0.498,4095.680902513381
0.5,4094.3661328347152
0.502,4093.1654393817407
0.504,4092.056936489377
0.506,4090.997625934721
0.508,4089.936437681624
0.51,4088.816029624137
0.512,4087.5990316750185
0.514,4086.2720465495586
0.516,4084.8493271636153
0.518,4083.368200278548
0.52,4081.8804166561326
0.522,4080.439270647243
0.524,4079.08736836734
0.526,4077.8485258338437
0.528,4076.7235533062453
0.53,4075.6932160566776
0.532,4074.7248000246755
0.534,4073.780895593126
0.536,4072.829348201967
0.538,4071.848816701141
0.54,4070.83155915049
0.542,4069.7843718239974
0.544,4068.7168097580015
0.546,4067.6407803559964
0.548,4066.565364104963
0.55,4065.494570606257
0.552,4064.4268466391636
0.554,4063.3568529638296
0.556,4062.276323044269
0.558,4061.1775511890096
0.56,4060.05400392679
0.562,4058.901004692732
0.5640000000000001,4057.716379074502
0.5660000000000001,4056.499905869172
0.5680000000000001,4055.2554080646896
0.5700000000000001,4053.9893908785443
0.5720000000000001,4052.711377848785
0.5740000000000001,4051.4327883526103
0.5760000000000001,4050.165237747489
0.578,4048.917318250678
0.58,4047.691811185416
0.582,4046.48398895002
0.584,4045.2817232119005
0.586,4044.0672715980236
0.588,4042.8214504625785
0.59,4041.5283646860653
0.592,4040.1793929050004
0.594,4038.775258159641
0.596,4037.325324700123
0.598,4035.8439772665306
0.6,4034.3458087054114
0.602,4032.84122014073
0.604,4031.3345642358386
0.606,4029.825180072521
0.608,4028.3116661778968
0.61,4026.7925660788737
0.612,4025.2835814238997
0.614,4023.8061232372806
0.616,4022.3882463319824
0.618,4021.058195778742
0.62,4019.836517072264
0.622,4018.729536558144
0.624,4017.7259719845165
0.626,4016.7987909687254
0.628,4015.910546545385
0.63,4015.0222193082877
0.632,4014.1018628146344
0.634,4013.130246027839
0.636,4012.104332957374
0.638,4011.034504449741
0.64,4009.9400385452786
0.642,4008.842977625309
0.644,4007.7625210542415
0.646,4006.7115838154946
0.648,4005.6948889293058
0.65,4004.70982412728
0.652,4003.749503140626
0.654,4002.80348496285
0.656,4001.8605696623845
0.658,4000.909569896366
0.66,3999.939955245636
0.662,3998.9426382532783
0.664,3997.9110638799534
0.666,3996.842585769162
0.668,3995.7399457805877
0.67,3994.6161415138095
0.672,3993.4744279089864
0.674,3992.324632743625
0.676,3991.172615862069
0.678,3990.016534890813
0.68,3988.845389507408
0.682,3987.6400291168434
0.684,3986.3782683937097
0.686,3985.0415257206682
0.6880000000000001,3983.621227169699
0.6900000000000001,3982.1238362985905
0.6920000000000001,3980.5708847852766
0.6940000000000001,3978.99572780995
0.6960000000000001,3977.4352844188393
0.6980000000000001,3975.921384057149
0.7000000000000001,3974.473052324725
0.7020000000000001,3973.0927518946064
0.704,3971.766739477877
0.706,3970.4701689421213
0.708,3969.174952325721
0.71,3967.8578352039576
0.712,3966.5060054679493
0.714,3965.1194984728577
0.716,3963.7089726540426
0.718,3962.290733688658
0.72,3960.879280974143
0.722,3959.4814447836347
0.724,3958.0931783243464
0.726,3956.700173902623
0.728,3955.282812848008
0.73,3953.822354851232
0.732,3952.3087793036557
0.734,3950.7450667448097
0.736,3949.148441055927
0.738,3947.547245596985
0.74,3945.9741043306267
0.742,3944.4590955145286
0.744,3943.0213163292397
0.746,3941.6652074297126
0.748,3940.3800397800937
0.75,3939.1435986396546
0.752,3937.9289308052957
0.754,3936.709517728717
0.756,3935.4675522350663
0.758,3934.195833105957
0.76,3932.8980491613797
0.762,3931.5858811765065
0.764,3930.2735479725397
0.766,3928.9722443182186
0.768,3927.684575121397
0.77,3926.4016308942355
0.772,3925.0969604571596
0.774,3923.7499493798646
0.776,3922.333304727854
0.778,3920.8246775793077
0.78,3919.213517093627
0.782,3917.504498324679
0.784,3915.718692542056
0.786,3913.8901465634913
0.788,3912.05979874615
0.79,3910.268428469492
0.792,3908.5474930395812
0.794,3906.9135589570865
0.796,3905.3649324993794
0.798,3903.882558752239
0.8,3902.4343440961256
0.802,3900.981763668331
0.804,3899.4879723516533
0.806,3897.925424719243
0.808,3896.2800422669884
0.81,3894.553788076573
0.812,3892.762524179416
0.8140000000000001,3890.931918896946
0.8160000000000001,3889.0895583230067
0.8180000000000001,3887.2655916071412
0.8200000000000001,3885.47545254925
0.8220000000000001,3883.723943280495
0.8240000000000001,3882.0063454072183
0.8260000000000001,3880.3126667606352
0.8280000000000001,3878.6342718938467
0.8300000000000001,3876.968754874207
0.8320000000000001,3875.32182953788
0.834,3873.707407300358
0.836,3872.1430873009226
0.838,3870.6446155425947
0.84,3869.219323925809
0.842,3867.8627751315453
0.844,3866.5576978011836
0.846,3865.27808353399
0.848,3863.995390138508
0.85,3862.6851824197747
0.852,3861.3337791259373
0.854,3859.9411588992157
0.856,3858.5198945103743
0.858,3857.0897700768464
0.86,3855.671354529131
0.862,3854.279505380901
0.864,3852.9174178943836
0.866,3851.5759455908264
0.868,3850.2362338485145
0.87,3848.875808923565
0.872,3847.4757936087376
0.874,3846.027072524898
0.876,3844.53447597949
0.878,3843.0159706769477
0.88,3841.4992103838963
0.882,3840.013703988482
0.884,3838.5838443866846
0.886,3837.222342030715
0.888,3835.926467262627
0.89,3834.67882705962
0.892,3833.450652268178
0.894,3832.208896572284
0.896,3830.923373318554
0.898,3829.5726194957306
0.9,3828.1483409773186
0.902,3826.6559572800857
0.904,3825.113360377161
0.906,3823.546677341491
0.908,3821.985732715382
0.91,3820.459748340096
0.912,3818.9928592192377
0.914,3817.6017479683414
0.916,3816.294340284388
0.918,3815.071095335933
0.92,3813.917984115869
0.922,3812.8206990304843
0.924,3811.762148908515
0.926,3810.7257374221704
0.928,3809.697371341502
0.93,3808.6665649541756
0.932,3807.6265444984947
0.934,3806.5747238479275
0.936,3805.5104013510745
0.9380000000000001,3804.433608654548
0.9400000000000001,3803.343975856083
0.9420000000000001,3802.2408468977014
0.9440000000000001,3801.1239438960633
0.9460000000000001,3799.994655303721
