time_s,mean_thrust_N,std_thrust_N,ci95_lower_N,ci95_upper_N
1.448,3574.7686826703452,152.3327922302724,3374.7686826703452,3774.7686826703452
1.45,3565.893160622425,144.14462861030364,3365.893160622425,3765.893160622425
1.452,3569.931648127156,142.7025629672864,3369.931648127156,3769.931648127156
1.454,3575.6069882900356,125.07119491973891,3375.6069882900356,3775.6069882900356
1.456,3587.6114844640174,114.17652208384393,3387.6114844640174,3787.6114844640174
1.458,3602.099610674861,103.63944189988668,3402.099610674861,3802.099610674861
1.46,3593.9152713394046,110.07878268576103,3393.9152713394046,3793.9152713394046
1.462,3571.2645488699313,131.9051930784844,3371.2645488699313,3771.2645488699313
1.464,3568.7596929996384,141.56308124042815,3368.7596929996384,3768.7596929996384
1.466,3566.4243030845664,142.20725964826886,3366.4243030845664,3766.4243030845664
1.468,3568.3902824014854,143.14376938244237,3368.3902824014854,3768.3902824014854
1.47,3560.558124600509,133.12187208892686,3360.558124600509,3760.558124600509
1.472,3574.9338792778512,118.81278046838275,3374.9338792778512,3774.9338792778512
1.474,3578.3788693766783,107.82897926799104,3378.3788693766783,3778.3788693766783
1.476,3577.7346003109537,108.33378951622063,3377.7346003109537,3777.7346003109537
1.478,3581.414844786274,133.34046368270035,3381.414844786274,3781.414844786274
1.48,3570.7327316730934,146.9761425040952,3370.7327316730934,3770.7327316730934
1.482,3582.7435399554506,126.08237357442708,3382.7435399554506,3782.7435399554506
1.484,3587.3245272210684,109.79128232422507,3387.3245272210684,3787.3245272210684
1.486,3578.134610795225,91.03490089492712,3378.134610795225,3778.134610795225
1.488,3587.684018878988,92.53353117663623,3387.684018878988,3787.684018878988
1.49,3592.9098282704376,96.18746718567253,3392.9098282704376,3792.9098282704376
1.492,3580.938701898573,113.9046608231292,3380.938701898573,3780.938701898573
1.494,3574.010910935729,120.74781511396677,3374.010910935729,3774.010910935729
1.496,3562.760673776884,114.31678086051463,3362.760673776884,3762.760673776884
1.498,3560.1173663363274,126.56705555945915,3360.1173663363274,3760.1173663363274
1.5,3562.6988044456907,120.23919907209874,3362.6988044456907,3762.6988044456907
1.502,3560.320056891865,113.63437004689993,3360.320056891865,3760.320056891865
1.504,3562.0938100605167,138.5511047363649,3362.0938100605167,3762.0938100605167
1.506,3545.9508878451397,142.56686317674232,3345.9508878451397,3745.9508878451397
1.508,3538.4649674226766,151.80690761948986,3338.4649674226766,3738.4649674226766
1.51,3538.5094557706893,162.04113314636527,3338.5094557706893,3738.5094557706893
1.512,3539.100262292933,168.97624203046456,3339.100262292933,3739.100262292933
1.514,3545.0052955422602,174.74873026474268,3345.0052955422602,3745.0052955422602
1.516,3546.8217392816046,156.36350792177313,3346.8217392816046,3746.8217392816046
1.518,3543.3779113486967,128.3836227726847,3343.3779113486967,3743.3779113486967
1.52,3535.3341688277674,112.80520078861733,3335.3341688277674,3735.3341688277674
1.522,3536.48531486426,106.65207217361777,3336.48531486426,3736.48531486426
1.524,3544.0781830596175,124.86414709909906,3344.0781830596175,3744.0781830596175
1.526,3543.726383052668,144.63408261318816,3343.726383052668,3743.726383052668
1.528,3543.5242324967458,163.4994785363709,3343.5242324967458,3743.5242324967458
1.53,3532.808900677656,165.09979499847728,3332.808900677656,3732.808900677656
1.532,3535.03101176096,157.3880823951834,3335.03101176096,3735.03101176096
1.534,3537.0113132638744,154.8500240566143,3337.0113132638744,3737.0113132638744
1.536,3552.9688477768846,120.69042002184219,3352.9688477768846,3752.9688477768846
1.538,3555.429118626896,102.10203342425703,3355.429118626896,3755.429118626896
1.54,3555.0046248149088,113.93895890054648,3355.0046248149088,3755.0046248149088
1.542,3538.1646717444314,130.34481983773077,3338.1646717444314,3738.1646717444314
1.544,3520.3896076902097,149.01681049451167,3320.3896076902097,3720.3896076902097
1.546,3525.6823799933095,143.07542504309558,3325.6823799933095,3725.6823799933095
1.548,3537.172966374827,144.9516548150825,3337.172966374827,3737.172966374827
1.55,3543.1070565723153,141.30542079060058,3343.1070565723153,3743.1070565723153
1.552,3544.531121443311,144.5733913464139,3344.531121443311,3744.531121443311
1.554,3527.126880880072,153.840853801612,3327.126880880072,3727.126880880072
1.556,3532.9707884595846,124.54219733572835,3332.9707884595846,3732.9707884595846
1.558,3534.852936152301,129.69873923625482,3334.852936152301,3734.852936152301
1.56,3539.1360661375925,132.00576861414433,3339.1360661375925,3739.1360661375925
1.562,3533.911491925097,156.65028480401526,3333.911491925097,3733.911491925097
1.564,3531.9160132590027,148.6306361188573,3331.9160132590027,3731.9160132590027
1.566,3515.504852971268,138.63345681454928,3315.504852971268,3715.504852971268
1.568,3519.3697001781234,144.59227385242505,3319.3697001781234,3719.3697001781234
1.57,3522.52874626525,150.78311322096866,3322.52874626525,3722.52874626525
1.572,3517.831376954526,147.5288394349773,3317.831376954526,3717.831376954526
1.574,3518.84550156387,163.06577233363606,3318.84550156387,3718.84550156387
1.576,3507.4614445308894,169.40930736849867,3307.4614445308894,3707.4614445308894
1.578,3510.34004940601,163.71633242159467,3310.34004940601,3710.34004940601
1.58,3509.0213510380586,152.86166399401554,3309.0213510380586,3709.0213510380586
1.582,3512.5592727623116,138.46430349936068,3312.5592727623116,3712.5592727623116
1.584,3520.9367796305146,128.33422801461316,3320.9367796305146,3720.9367796305146
1.586,3521.9763586491786,131.55276431357336,3321.9763586491786,3721.9763586491786
1.588,3519.828383061516,147.3093450557342,3319.828383061516,3719.828383061516
1.59,3509.762540787813,156.62045620967933,3309.762540787813,3709.762540787813
1.592,3508.6572817432134,172.27721289156545,3308.6572817432134,3708.6572817432134
1.594,3507.735320944384,176.17350738515572,3307.735320944384,3707.735320944384
1.596,3505.6481995323484,176.54266279035096,3305.6481995323484,3705.6481995323484
1.598,3503.6038033512036,163.25753205243186,3303.6038033512036,3703.6038033512036
1.6,3502.954274705229,159.84470482733414,3302.954274705229,3702.954274705229
1.602,3501.5851676631823,155.33641142077283,3301.5851676631823,3701.5851676631823
1.604,3506.0024116468176,154.35044135287274,3306.0024116468176,3706.0024116468176
1.606,3511.4473298700577,149.62892977516447,3311.4473298700577,3711.4473298700577
1.608,3515.828466725958,149.16395524224814,3315.828466725958,3715.828466725958
1.61,3505.028932144065,158.42591511345734,3305.028932144065,3705.028932144065
1.612,3494.082287505212,168.75188294401858,3294.082287505212,3694.082287505212
1.614,3494.4699207360522,164.70777183608396,3294.4699207360522,3694.4699207360522
1.616,3496.4815897039807,155.92944248445576,3296.4815897039807,3696.4815897039807
1.618,3495.2025155284614,144.956535342887,3295.2025155284614,3695.2025155284614
1.62,3498.9317147867528,141.6232471952084,3298.9317147867528,3698.9317147867528
1.622,3503.5409429743668,151.2821349434755,3303.5409429743668,3703.5409429743668
1.624,3502.1387791447855,154.64235144087036,3302.1387791447855,3702.1387791447855
1.6260000000000001,3497.1493440289446,159.2368337918087,3297.1493440289446,3697.1493440289446
1.6280000000000001,3494.7034358205597,162.0718791396027,3294.7034358205597,3694.7034358205597
1.6300000000000001,3496.551362156795,156.0185852572242,3296.551362156795,3696.551362156795
1.6320000000000001,3498.001014707295,163.62760056967153,3298.001014707295,3698.001014707295
1.6340000000000001,3489.521051689267,167.36716760339067,3289.521051689267,3689.521051689267
1.6360000000000001,3488.078172070964,170.09230307287643,3288.078172070964,3688.078172070964
1.6380000000000001,3482.7643583749755,171.71801022032477,3282.7643583749755,3682.7643583749755
1.6400000000000001,3483.1682637795675,162.44603121407064,3283.1682637795675,3683.1682637795675
1.6420000000000001,3493.4375244455837,170.84233573397788,3293.4375244455837,3693.4375244455837
1.6440000000000001,3495.1714630082915,160.22044684265038,3295.1714630082915,3695.1714630082915
1.6460000000000001,3501.5943231311303,159.21894256028514,3301.5943231311303,3701.5943231311303
1.6480000000000001,3505.495079361361,155.11835908451764,3305.495079361361,3705.495079361361
1.6500000000000001,3500.359139487591,150.29360059223924,3300.359139487591,3700.359139487591
1.6520000000000001,3498.618044554525,151.82062186872471,3298.618044554525,3698.618044554525
1.6540000000000001,3481.214015267429,153.3987699826772,3281.214015267429,3681.214015267429
1.6560000000000001,3478.4682559749076,167.55008333042986,3278.4682559749076,3678.4682559749076
1.6580000000000001,3478.4873164907517,181.46951082991401,3278.4873164907517,3678.4873164907517
1.6600000000000001,3485.2730402460243,176.22356597781217,3285.2730402460243,3685.2730402460243
1.6620000000000001,3483.6808565742963,162.71225926448633,3283.6808565742963,3683.6808565742963
1.6640000000000001,3486.247059644828,152.75560864811024,3286.247059644828,3686.247059644828
1.666,3479.8347333617753,144.90714749427624,3279.8347333617753,3679.8347333617753
1.668,3482.5823703522233,143.03709800595416,3282.5823703522233,3682.5823703522233
1.67,3485.9570006229114,157.16860972320518,3285.9570006229114,3685.9570006229114
1.672,3484.688701188152,168.97264608990736,3284.688701188152,3684.688701188152
1.674,3483.6378231659564,184.48563323094837,3283.6378231659564,3683.6378231659564
1.676,3471.257522889981,179.77112215910066,3271.257522889981,3671.257522889981
1.678,3478.3934026604634,174.8978132320382,3278.3934026604634,3678.3934026604634
1.68,3482.575361855146,163.22378417289673,3282.575361855146,3682.575361855146
1.682,3478.5978189514844,156.4004457454108,3278.5978189514844,3678.5978189514844
1.684,3483.5290301062682,159.72277563541735,3283.5290301062682,3683.5290301062682
1.686,3471.859119699641,151.43606347787278,3271.859119699641,3671.859119699641
1.688,3473.485543494167,161.97252448089296,3273.485543494167,3673.485543494167
1.69,3463.241207947943,173.0159089366198,3263.241207947943,3663.241207947943
1.692,3467.5620713451785,184.99348579933147,3267.5620713451785,3667.5620713451785
1.694,3481.719917307857,186.5882118530478,3281.719917307857,3681.719917307857
1.696,3488.7527114425156,180.11749281659374,3288.7527114425156,3688.7527114425156
1.698,3478.5878386196637,167.209522721575,3278.5878386196637,3678.5878386196637
1.7,3471.931655413722,161.60301138990076,3271.931655413722,3671.931655413722
1.702,3465.4207571366883,157.09990219907584,3265.4207571366883,3665.4207571366883
1.704,3464.390834592998,159.03599024314707,3264.390834592998,3664.390834592998
1.706,3468.8501515998555,165.23297381143203,3268.8501515998555,3668.8501515998555
1.708,3461.2698507704354,162.9156248980634,3261.2698507704354,3661.2698507704354
1.71,3463.0700038291884,172.4244247293032,3263.0700038291884,3663.0700038291884
1.712,3456.650146838332,176.58515631195536,3256.650146838332,3656.650146838332
1.714,3458.067766049556,172.9872804569428,3258.067766049556,3658.067766049556
1.716,3471.161909194789,181.58834888530356,3271.161909194789,3671.161909194789
1.718,3474.3035078517873,190.44522483807143,3274.3035078517873,3674.3035078517873
1.72,3474.5071994736177,193.14941133793428,3274.5071994736177,3674.5071994736177
1.722,3462.2088382890543,195.80090583027865,3262.2088382890543,3662.2088382890543
1.724,3451.413361117999,177.1878757009191,3251.413361117999,3651.413361117999
1.726,3453.175858132687,165.10473702805396,3253.175858132687,3653.175858132687
1.728,3450.6681768527765,141.82859531723278,3250.6681768527765,3650.6681768527765
1.73,3457.262843640088,130.25473997596615,3257.262843640088,3657.262843640088
1.732,3457.9681320594896,139.25141256158432,3257.9681320594896,3657.9681320594896
1.734,3465.6235997543804,163.94834766927644,3265.6235997543804,3665.6235997543804
1.736,3466.589805137645,181.6996915388111,3266.589805137645,3666.589805137645
1.738,3454.7721614304087,163.12268233320995,3254.7721614304087,3654.7721614304087
1.74,3450.4639771335387,158.0603117440503,3250.4639771335387,3650.4639771335387
1.742,3445.641674572809,158.6707676352137,3245.641674572809,3645.641674572809
1.744,3446.9005058469243,155.0686420295093,3246.9005058469243,3646.9005058469243
1.746,3447.2025234799185,152.65846487938964,3247.2025234799185,3647.2025234799185
1.748,3462.5091091672293,164.97007320056446,3262.5091091672293,3662.5091091672293
1.75,3459.1940127571283,177.15126795924368,3259.1940127571283,3659.1940127571283
1.752,3455.8196132912362,175.0688849412687,3255.8196132912362,3655.8196132912362
1.754,3430.7769483414395,165.2362332318691,3230.7769483414395,3630.7769483414395
1.756,3413.2739075816753,163.7155870066987,3213.2739075816753,3613.2739075816753
1.758,3399.322305637501,146.80271726669415,3199.322305637501,3599.322305637501
1.76,3409.8785066940723,133.0338104404927,3209.8785066940723,3609.8785066940723
1.762,3425.6753153376885,131.7866226157182,3225.6753153376885,3625.6753153376885
1.764,3451.3740155607798,150.00141248117976,3251.3740155607798,3651.3740155607798
1.766,3457.8760477199066,168.99906465237066,3257.8760477199066,3657.8760477199066
1.768,3440.1030094945013,160.10983920563157,3240.1030094945013,3640.1030094945013
1.77,3427.3499637819027,161.78970990978019,3227.3499637819027,3627.3499637819027
1.772,3407.447171397753,150.60836153436472,3207.447171397753,3607.447171397753
1.774,3398.529090563181,145.9766308791573,3198.529090563181,3598.529090563181
1.776,3407.926381062192,152.78952248368947,3207.926381062192,3607.926381062192
1.778,3415.8963501754697,143.46399941894666,3215.8963501754697,3615.8963501754697
1.78,3426.9857181522734,147.09241280493643,3226.9857181522734,3626.9857181522734
1.782,3408.874208034664,137.38100181890692,3208.874208034664,3608.874208034664
1.784,3391.2662130349927,131.4286189690112,3191.2662130349927,3591.2662130349927
1.786,3382.0843497878664,129.00143558574942,3182.0843497878664,3582.0843497878664
1.788,3379.629782010072,128.59536216824125,3179.629782010072,3579.629782010072
1.79,3392.415734932754,136.94922239296554,3192.415734932754,3592.415734932754
1.792,3409.1386247301784,138.5104523451728,3209.1386247301784,3609.1386247301784
1.794,3423.949322968599,150.99624769757247,3223.949322968599,3623.949322968599
1.796,3432.428611363302,162.68564405081,3232.428611363302,3632.428611363302
1.798,3411.4071906257777,149.01937975003108,3211.4071906257777,3611.4071906257777
1.8,3390.463256737321,151.47318631719764,3190.463256737321,3590.463256737321
1.802,3363.9607927871352,143.67499813718013,3163.9607927871352,3563.9607927871352
1.804,3359.009805826186,138.50984638636274,3159.009805826186,3559.009805826186
1.806,3368.5314925596417,122.79323613945652,3168.5314925596417,3568.5314925596417
1.808,3393.950825034646,116.518748628472,3193.950825034646,3593.950825034646
1.81,3430.34699876735,145.54549301816613,3230.34699876735,3630.34699876735
1.812,3454.6045117318085,180.9479949571393,3254.6045117318085,3654.6045117318085
1.814,3437.0319957545494,183.2547947789466,3237.0319957545494,3637.0319957545494
1.816,3411.4525185790408,170.12981400985183,3211.4525185790408,3611.4525185790408
1.818,3369.269947071218,138.72879281916957,3169.269947071218,3569.269947071218
1.82,3331.7983829966192,132.5227127569135,3131.7983829966192,3531.7983829966192
1.822,3343.2652980866,128.99785348446696,3143.2652980866,3543.2652980866
1.824,3358.993146773491,112.40263377745019,3158.993146773491,3558.993146773491
1.826,3390.7166523621513,123.42107289766443,3190.7166523621513,3590.7166523621513
1.828,3411.9298749900904,132.3291045607639,3211.9298749900904,3611.9298749900904
1.83,3411.831872726236,148.2533575486358,3211.831872726236,3611.831872726236
1.832,3416.4281215574374,163.91264430359607,3216.4281215574374,3616.4281215574374
1.834,3374.359740614649,144.96054417435755,3174.359740614649,3574.359740614649
1.836,3354.736607033749,147.2780679759151,3154.736607033749,3554.736607033749
1.838,3349.276276985307,142.8924574546902,3149.276276985307,3549.276276985307
1.84,3360.7252454736954,130.0620311146305,3160.7252454736954,3560.7252454736954
1.842,3397.818988755947,128.7691945992405,3197.818988755947,3597.818988755947
1.844,3416.4847147394225,135.17730150277424,3216.4847147394225,3616.4847147394225
1.846,3412.945551512135,140.60484279418534,3212.945551512135,3612.945551512135
1.848,3392.275124942973,153.87598739298986,3192.275124942973,3592.275124942973
1.85,3370.3123965277323,156.73869459210883,3170.3123965277323,3570.3123965277323
1.852,3344.1148531558015,150.2456000003032,3144.1148531558015,3544.1148531558015
1.854,3343.0623747943882,133.7666675193803,3143.0623747943882,3543.0623747943882
1.856,3365.654364651337,122.72813354647553,3165.654364651337,3565.654364651337
1.858,3381.8347541690655,119.71554399745509,3181.8347541690655,3581.8347541690655
1.86,3399.663584306872,125.15127321587077,3199.663584306872,3599.663584306872
1.862,3385.5407215899427,129.2536649620585,3185.5407215899427,3585.5407215899427
1.864,3378.140323472406,140.973475492228,3178.140323472406,3578.140323472406
1.866,3356.4493643067203,146.1331527907624,3156.4493643067203,3556.4493643067203
1.868,3353.0581689629666,158.60591125458635,3153.0581689629666,3553.0581689629666
1.87,3353.8538367059623,151.9738818994339,3153.8538367059623,3553.8538367059623
1.872,3357.445246313259,137.62793561006757,3157.445246313259,3557.445246313259
1.874,3374.3874889606836,132.59234319694548,3174.3874889606836,3574.3874889606836
1.8760000000000001,3389.0263083003374,142.47003966992042,3189.0263083003374,3589.0263083003374
1.8780000000000001,3376.5736595211624,141.48426766959665,3176.5736595211624,3576.5736595211624
1.8800000000000001,3365.6328245244445,146.67556724260712,3165.6328245244445,3565.6328245244445
1.8820000000000001,3352.553569033853,151.31946595301983,3152.553569033853,3552.553569033853
1.8840000000000001,3347.5246599683196,152.1178345376436,3147.5246599683196,3547.5246599683196
1.8860000000000001,3357.1119576153196,150.02038102636436,3157.1119576153196,3557.1119576153196
1.8880000000000001,3360.5065667404488,137.63579376721316,3160.5065667404488,3560.5065667404488
1.8900000000000001,3376.2126701046977,140.2333999742867,3176.2126701046977,3576.2126701046977
1.8920000000000001,3394.234074144799,154.65161204322155,3194.234074144799,3594.234074144799
1.8940000000000001,3391.336030523477,159.88935600694,3191.336030523477,3591.336030523477
1.8960000000000001,3379.429394374565,174.45527249780542,3179.429394374565,3579.429394374565
1.8980000000000001,3340.5894999346638,163.98802470122732,3140.5894999346638,3540.5894999346638
1.9000000000000001,3312.306505593088,157.71127864732583,3112.306505593088,3512.306505593088
1.9020000000000001,3304.6753019322473,142.6073631944878,3104.6753019322473,3504.6753019322473
1.9040000000000001,3334.2037757495077,129.63571284621713,3134.2037757495077,3534.2037757495077
1.9060000000000001,3363.558335022996,132.6969905101501,3163.558335022996,3563.558335022996
1.9080000000000001,3401.2345339186827,150.16059879446152,3201.2345339186827,3601.2345339186827
1.9100000000000001,3413.7056849603455,173.2093968089547,3213.7056849603455,3613.7056849603455
1.9120000000000001,3401.445092614382,179.04160517169754,3201.445092614382,3601.445092614382
1.9140000000000001,3370.4450531976167,172.55032213209597,3170.4450531976167,3570.4450531976167
1.9160000000000001,3322.2906197627367,143.19685299360643,3122.2906197627367,3522.2906197627367
1.9180000000000001,3305.303520778918,136.82075847454195,3105.303520778918,3505.303520778918
1.92,3314.420994900129,142.85453995430035,3114.420994900129,3514.420994900129
1.922,3340.617493269714,137.08658764595805,3140.617493269714,3540.617493269714
1.924,3358.284437627492,131.52827944410214,3158.284437627492,3558.284437627492
1.926,3362.4409447101702,132.38679764949762,3162.4409447101702,3562.4409447101702
1.928,3364.4023579796353,146.17896987567397,3164.4023579796353,3564.4023579796353
1.93,3367.542323487755,167.11655246613128,3167.542323487755,3567.542323487755
1.932,3352.4990353615117,168.47773305100944,3152.4990353615117,3552.4990353615117
1.934,3334.1201276178076,165.61401810013749,3134.1201276178076,3534.1201276178076
1.936,3331.7450531681984,159.02866251222414,3131.7450531681984,3531.7450531681984
1.938,3337.3338353062513,151.1305717311247,3137.3338353062513,3537.3338353062513
1.94,3347.284191704568,139.82134592064173,3147.284191704568,3547.284191704568
1.942,3347.3373591259424,134.09579148448898,3147.3373591259424,3547.3373591259424
1.944,3356.031250654809,120.40826295556509,3156.031250654809,3556.031250654809
1.946,3352.919236763768,118.85068506525397,3152.919236763768,3552.919236763768
1.948,3357.3365727308355,123.4787078029151,3157.3365727308355,3557.3365727308355
1.95,3347.354609753928,137.59824561124898,3147.354609753928,3547.354609753928
1.952,3324.9658048077054,151.37859868991296,3124.9658048077054,3524.9658048077054
1.954,3340.1950676659812,151.5015197684216,3140.1950676659812,3540.1950676659812
1.956,3350.604246313594,142.98173249965123,3150.604246313594,3550.604246313594
1.958,3360.126031204831,144.28495385834927,3160.126031204831,3560.126031204831
1.96,3356.0528100676597,133.72531780335223,3156.0528100676597,3556.0528100676597
1.962,3341.4348287604316,125.97503041948346,3141.4348287604316,3541.4348287604316
1.964,3341.9593048776037,125.20931847785856,3141.9593048776037,3541.9593048776037
1.966,3344.2423443123494,139.53443255466547,3144.2423443123494,3544.2423443123494
1.968,3331.2384648848947,147.86506493687313,3131.2384648848947,3531.2384648848947
1.97,3319.8265147297366,149.7852291021397,3119.8265147297366,3519.8265147297366
1.972,3336.812079795904,161.69319426799967,3136.812079795904,3536.812079795904
1.974,3341.49508847592,148.11992897258523,3141.49508847592,3541.49508847592
1.976,3361.649394854185,164.526686910274,3161.649394854185,3561.649394854185
1.978,3349.7106989887066,154.33221416724572,3149.7106989887066,3549.7106989887066
1.98,3340.0585442273514,158.1316959118135,3140.0585442273514,3540.0585442273514
1.982,3323.604654329995,155.80465617579404,3123.604654329995,3523.604654329995
1.984,3314.2795646915433,145.69410244031232,3114.2795646915433,3514.2795646915433
1.986,3334.983480494846,156.83907416064062,3134.983480494846,3534.983480494846
1.988,3341.5912821234,155.0959525211189,3141.5912821234,3541.5912821234
1.99,3359.4291060079463,169.78437989597433,3159.4291060079463,3559.4291060079463
1.992,3368.649646813052,182.4758441918855,3168.649646813052,3568.649646813052
1.994,3358.7264670772324,182.08792092182782,3158.7264670772324,3558.7264670772324
1.996,3331.5554972095874,167.09082367535353,3131.5554972095874,3531.5554972095874
1.998,3305.4479774114884,148.8974644765812,3105.4479774114884,3505.4479774114884
2.0,3306.0145198997056,150.9246328110292,3106.0145198997056,3506.0145198997056
2.0020000000000002,3317.4472831812186,144.11220626611444,3117.4472831812186,3517.4472831812186
2.004,3337.7259064962236,140.9539103305664,3137.7259064962236,3537.7259064962236
2.0060000000000002,3341.2393505090663,145.9813843167076,3141.2393505090663,3541.2393505090663
2.008,3359.0486359298907,159.03674599562328,3159.0486359298907,3559.0486359298907
2.0100000000000002,3349.9942909731326,160.2789944388165,3149.9942909731326,3549.9942909731326
2.012,3330.51318785639,157.26524571181767,3130.51318785639,3530.51318785639
2.0140000000000002,3300.4141044958865,162.78934120009075,3100.4141044958865,3500.4141044958865
2.016,3290.5037778578303,167.76915977040852,3090.5037778578303,3490.5037778578303
2.0180000000000002,3291.5165999326996,163.01013211699237,3091.5165999326996,3491.5165999326996
2.02,3306.739931853556,153.480821118457,3106.739931853556,3506.739931853556
2.0220000000000002,3325.633983446584,151.2445193872436,3125.633983446584,3525.633983446584
2.024,3346.7485398797776,146.27728994780125,3146.7485398797776,3546.7485398797776
2.0260000000000002,3350.008576729484,135.53159105288142,3150.008576729484,3550.008576729484
2.028,3338.175012716531,133.76177933473556,3138.175012716531,3538.175012716531
2.0300000000000002,3326.206297120232,146.94575702147748,3126.206297120232,3526.206297120232
2.032,3314.1907909367796,146.4994317494571,3114.1907909367796,3514.1907909367796
2.0340000000000003,3313.6607525406193,155.19276506168472,3113.6607525406193,3513.6607525406193
2.036,3309.599199690392,162.5527101387963,3109.599199690392,3509.599199690392
2.0380000000000003,3317.541682490124,167.8337948970743,3117.541682490124,3517.541682490124
2.04,3330.086633599111,164.34741435825828,3130.086633599111,3530.086633599111
2.0420000000000003,3325.9666168957197,157.8851442310021,3125.9666168957197,3525.9666168957197
2.044,3329.723367090104,145.85531682108737,3129.723367090104,3529.723367090104
2.0460000000000003,3322.4280974521457,144.0491420331757,3122.4280974521457,3522.4280974521457
2.048,3314.9996948599764,149.6228410010154,3114.9996948599764,3514.9996948599764
2.05,3305.1163013832843,156.70053592616122,3105.1163013832843,3505.1163013832843
2.052,3303.387368409572,162.33564039571402,3103.387368409572,3503.387368409572
2.054,3303.09519156042,163.3198559411542,3103.09519156042,3503.09519156042
2.056,3308.3816738836085,161.85490187708137,3108.3816738836085,3508.3816738836085
2.058,3314.36494780367,150.5506819114981,3114.36494780367,3514.36494780367
2.06,3315.837094514365,140.61984740395545,3115.837094514365,3515.837094514365
2.062,3317.0604772158345,141.76257352490111,3117.0604772158345,3517.0604772158345
2.064,3319.036270641442,155.29081521215429,3119.036270641442,3519.036270641442
2.066,3325.6793176430074,169.30625010356368,3125.6793176430074,3525.6793176430074
2.068,3326.3776245365334,173.3411021942092,3126.3776245365334,3526.3776245365334
2.07,3318.266019171166,167.27979565483696,3118.266019171166,3518.266019171166
2.072,3306.3272116268326,143.27322262500456,3106.3272116268326,3506.3272116268326
2.074,3292.1535481466694,135.96817550084629,3092.1535481466694,3492.1535481466694
2.076,3290.364205196771,142.56497014649347,3090.364205196771,3490.364205196771
2.078,3290.667046460538,143.70765948270807,3090.667046460538,3490.667046460538
2.08,3306.989134798942,153.96067202445687,3106.989134798942,3506.989134798942
2.082,3313.9702590830384,165.49975110433317,3113.9702590830384,3513.9702590830384
2.084,3332.3979696286074,178.8485141851391,3132.3979696286074,3532.3979696286074
2.086,3328.154481335065,172.68292858192697,3128.154481335065,3528.154481335065
2.088,3307.4290708925632,160.62793867680924,3107.4290708925632,3507.4290708925632
2.09,3288.190104648879,149.51394599600252,3088.190104648879,3488.190104648879
2.092,3285.2841670350194,144.0731158388119,3085.2841670350194,3485.2841670350194
2.094,3289.9400902476755,149.54158782420515,3089.9400902476755,3489.9400902476755
2.096,3295.2475033705964,155.4310661388311,3095.2475033705964,3495.2475033705964
2.098,3305.7501366563993,162.1806229231327,3105.7501366563993,3505.7501366563993
2.1,3302.6441633980903,154.9083164527607,3102.6441633980903,3502.6441633980903
2.102,3303.0913056122067,164.86014614630153,3103.0913056122067,3503.0913056122067
2.104,3305.113656036741,169.8455986453392,3105.113656036741,3505.113656036741
2.106,3286.710106632894,165.5206093751178,3086.710106632894,3486.710106632894
2.108,3284.1147561397925,162.74383868830665,3084.1147561397925,3484.1147561397925
2.11,3291.7906437725105,156.1929220490779,3091.7906437725105,3491.7906437725105
2.112,3301.8499979061985,157.07543867476178,3101.8499979061985,3501.8499979061985
2.114,3303.8985754254604,152.81824046248076,3103.8985754254604,3503.8985754254604
2.116,3295.256425348753,146.12518211093294,3095.256425348753,3495.256425348753
2.118,3291.8981241752067,147.38516259451484,3091.8981241752067,3491.8981241752067
2.12,3289.8348240153014,150.95803508156092,3089.8348240153014,3489.8348240153014
2.122,3287.2229609536303,154.7673749134271,3087.2229609536303,3487.2229609536303
2.124,3299.432668711646,150.82245206482983,3099.432668711646,3499.432668711646
2.126,3297.866676211748,149.64181800514112,3097.866676211748,3497.866676211748
2.128,3303.6490281903466,149.18741514011944,3103.6490281903466,3503.6490281903466
2.13,3304.856286578755,160.65305614060824,3104.856286578755,3504.856286578755
2.132,3294.651723128218,168.83120820931973,3094.651723128218,3494.651723128218
2.134,3282.240228044753,171.01938390021678,3082.240228044753,3482.240228044753
2.136,3267.0060162526347,165.35749916266997,3067.0060162526347,3467.0060162526347
2.138,3270.764201187936,153.18965313331995,3070.764201187936,3470.764201187936
2.14,3294.856009786605,157.09279892866576,3094.856009786605,3494.856009786605
2.142,3307.043604187776,151.442250362532,3107.043604187776,3507.043604187776
2.144,3323.0199269748314,156.33514557070075,3123.0199269748314,3523.0199269748314
2.146,3314.41026282156,143.32808930397965,3114.41026282156,3514.41026282156
2.148,3302.709367452513,149.98124369999843,3102.709367452513,3502.709367452513
2.15,3274.497916237088,150.21477359899652,3074.497916237088,3474.497916237088
2.152,3257.087431839988,157.0177292198604,3057.087431839988,3457.087431839988
2.154,3250.0503903173862,156.3560619532602,3050.0503903173862,3450.0503903173862
2.156,3265.4646604818263,151.48886674634124,3065.4646604818263,3465.4646604818263
2.158,3302.5663223834267,150.99779732298788,3102.5663223834267,3502.5663223834267
2.16,3332.8094712837974,165.22168244101033,3132.8094712837974,3532.8094712837974
2.162,3331.9303901537473,169.1443087984633,3131.9303901537473,3531.9303901537473
2.164,3304.966471033567,149.31255242287753,3104.966471033567,3504.966471033567
2.166,3275.4656116913284,137.7773169310181,3075.4656116913284,3475.4656116913284
2.168,3247.662415248835,143.4931828131176,3047.662415248835,3447.662415248835
2.17,3244.373641783584,148.61133963980777,3044.373641783584,3444.373641783584
